plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,availabilityDate,visited,info3String,streetViewURL,streetViewMetadataURL
,https://photos.zillowstatic.com/fp/5107569c98edca4fa63a039b7ef512cc-p_e.jpg,True,/homedetails/1614-Summit-Ave-APT-404-Seattle-WA-98122/2146798167_zpid/,FOR_RENT,Apartment for rent,"$1,900/mo","1614 Summit Ave APT 404, Seattle, WA 98122",,,,,"{'latitude': 47.6157, 'longitude': -122.32525}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,6969093000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectFlatFeeFeedConnect']",2146798167,ForRent,For Rent,$1.9K,1.0,1.0,618.0,"{'homeInfo': {'zpid': 2146798167, 'streetAddress': '1614 Summit Ave APT 404', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6157, 'longitude': -122.32525, 'price': 1900.0, 'datePriceChanged': 1734508800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 618.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1954, 'listing_sub_type': {}, 'priceReduction': '$100 (Dec 18)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1900.0, 'priceChange': -100, 'timeOnZillow': 6969093000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 404', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
z4gm14txwbwe,https://photos.zillowstatic.com/fp/2f598c53e4f959380696f43f6676d071-p_e.jpg,True,/b/2221-yale-ave-e-seattle-wa-5jF2xV/,FOR_RENT,For Rent,"$1,850+/mo","2221 Yale Ave E, Seattle, WA",2.0,1.0,720.0,1050490199.0,"{'latitude': 47.638905, 'longitude': -122.32745}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.638905--122.32745,True,False,False,False,False,True,False,,False,546041000,2.0,unknown,"['paid', 'zillowRentalManager']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/131b9a1abd534eb8b733efd4348ea610-p_e.jpg,True,/homedetails/1505-11th-Ave-APT-303-Seattle-WA-98122/58386724_zpid/,FOR_RENT,Apartment for rent,"$2,295/mo","1505 11th Ave APT 303, Seattle, WA 98122",,,,,"{'latitude': 47.61435, 'longitude': -122.318405}","{'type': 'TIME_ON_INFO', 'text': '14 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1258562000,,unknown,"['paid', 'zillowRentalManager']",58386724,ForRent,For Rent,$2.3K,1.0,1.0,763.0,"{'homeInfo': {'zpid': 58386724, 'streetAddress': '1505 11th Ave APT 303', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61435, 'longitude': -122.318405, 'price': 2295.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 763.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 387300, 'rentZestimate': 2122, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2295.0, 'timeOnZillow': 1258562000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 412000.0, 'unit': 'Apt 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/e461270ded9fcc3f68b8ec7df9499b8a-p_e.jpg,True,/b/allegro-seattle-wa-5XrwxQ/,FOR_RENT,Apartment for rent,"$1,495/mo","1212 E Howell St APT 1, Seattle, WA 98122",,,,,"{'latitude': 47.61781, 'longitude': -122.31611}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,8705971000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2107467333,ForRent,For Rent,$1.5K,1.0,1.0,550.0,"{'homeInfo': {'zpid': 2107467333, 'streetAddress': '1212 E Howell St APT 1', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61781, 'longitude': -122.31611, 'price': 1495.0, 'datePriceChanged': 1735286400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 550.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1627, 'listing_sub_type': {}, 'priceReduction': '$100 (Dec 27)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1495.0, 'priceChange': -100, 'timeOnZillow': 8705971000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 1', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-13 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/59d7fb510321c2b828c05867055bd97a-p_e.jpg,True,/b/la-rochelle-seattle-wa-5fBG6j/,FOR_RENT,Apartment for rent,"$2,650/mo","1821 Harvard Ave #303, Seattle, WA 98122",,,,,"{'latitude': 47.618237, 'longitude': -122.3226}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,10088989000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2076995788,ForRent,For Rent,$2.7K,2.0,1.0,775.0,"{'homeInfo': {'zpid': 2076995788, 'streetAddress': '1821 Harvard Ave #303', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.618237, 'longitude': -122.3226, 'price': 2650.0, 'datePriceChanged': 1733385600000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 775.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2435, 'listing_sub_type': {}, 'priceReduction': '$100 (Dec 5)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2650.0, 'priceChange': -100, 'timeOnZillow': 10088989000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 303', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-15 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/54c35c9d962083e1c239706ed223621d-p_e.jpg,True,/b/harvard-seattle-wa-5Zwc7x/,FOR_RENT,Apartment for rent,"$1,525/mo","206 Harvard Ave E APT B, Seattle, WA 98102",,,,,"{'latitude': 47.62024, 'longitude': -122.32194}","{'type': 'TIME_ON_INFO', 'text': '18 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1616759000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2104332423,ForRent,For Rent,$1.5K,1.0,1.0,600.0,"{'homeInfo': {'zpid': 2104332423, 'streetAddress': '206 Harvard Ave E APT B', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62024, 'longitude': -122.32194, 'price': 1525.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1743, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1525.0, 'timeOnZillow': 1616759000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt B', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-13 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/d5dcc159c25b5c7a1894cbe8950afdf7-p_e.jpg,True,/b/2034-minor-apartments-seattle-wa-5ZdwGd/,FOR_RENT,Apartment for rent,"$2,395/mo","2034 Minor Ave E APT 301, Seattle, WA 98102",,,,,"{'latitude': 47.637745, 'longitude': -122.32799}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,11110844000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2107043972,ForRent,For Rent,$2.4K,2.0,1.0,900.0,"{'homeInfo': {'zpid': 2107043972, 'streetAddress': '2034 Minor Ave E APT 301', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.637745, 'longitude': -122.32799, 'price': 2395.0, 'datePriceChanged': 1733990400000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2356, 'listing_sub_type': {}, 'priceReduction': '$500 (Dec 12)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2395.0, 'priceChange': -500, 'timeOnZillow': 11110844000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 301', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/35e1009231b9244101baa5d374d4b18b-p_e.jpg,True,/homedetails/1819-Nagle-Pl-FLOOR-6-ID600-Seattle-WA-98122/341471506_zpid/,FOR_RENT,Apartment for rent,"$2,140/mo","1819 Nagle Pl FLOOR 6-ID600, Seattle, WA 98122",,,,,"{'latitude': 47.6175, 'longitude': -122.32008}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,12892485000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyFlatFee']",341471506,ForRent,For Rent,$2.1K,1.0,1.0,482.0,"{'homeInfo': {'zpid': 341471506, 'streetAddress': '1819 Nagle Pl FLOOR 6-ID600', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.6175, 'longitude': -122.32008, 'price': 2140.0, 'datePriceChanged': 1736755200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 482.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$240 (Jan 13)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2140.0, 'priceChange': -240, 'timeOnZillow': 12892485000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Floor 6-ID600', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-04-18 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/23368e801524b0e278be1b4bea1b24a0-p_e.jpg,True,/b/clift-house-apartments-seattle-wa-5XtjPN/,FOR_RENT,Apartment for rent,"$1,575/mo","301 E Thomas St APT B2, Seattle, WA 98102",,,,,"{'latitude': 47.620663, 'longitude': -122.32749}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,4021945000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2112833256,ForRent,For Rent,$1.6K,1.0,1.0,604.0,"{'homeInfo': {'zpid': 2112833256, 'streetAddress': '301 E Thomas St APT B2', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.620663, 'longitude': -122.32749, 'price': 1575.0, 'datePriceChanged': 1737014400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 604.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1657, 'listing_sub_type': {}, 'priceReduction': '$25 (Jan 16)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1575.0, 'priceChange': -25, 'timeOnZillow': 4021945000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt B2', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/6114fccaa4a9a9d6ffe672e3b7c9536a-p_e.jpg,True,/homedetails/2235-Fairview-Ave-E-APT-15-Seattle-WA-98102/241741111_zpid/,FOR_RENT,Apartment for rent,"$2,995/mo","2235 Fairview Ave E APT 15, Seattle, WA 98102",,,,,"{'latitude': 47.639126, 'longitude': -122.33039}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,10949655000,,unknown,"['trustedListing', 'paid', 'singleFamilyPaid', 'feedConnectSingleFamilyDailyListings']",241741111,ForRent,For Rent,$3.0K,1.0,2.0,731.0,"{'homeInfo': {'zpid': 241741111, 'streetAddress': '2235 Fairview Ave E APT 15', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.639126, 'longitude': -122.33039, 'price': 2995.0, 'bathrooms': 2.0, 'bedrooms': 1.0, 'livingArea': 731.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2551, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2995.0, 'timeOnZillow': 10949655000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 137200.0, 'unit': 'Apt 15', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/3d28baa03413134b1455ba22768007ee-p_e.jpg,True,/b/crest-on-belmont-seattle-wa-5Xrkj3/,FOR_RENT,Apartment for rent,"$1,975/mo","1726 Belmont Ave APT 301, Seattle, WA 98122",,,,,"{'latitude': 47.617188, 'longitude': -122.32417}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,7379932000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",48762655,ForRent,For Rent,$2.0K,1.0,1.0,680.0,"{'homeInfo': {'zpid': 48762655, 'streetAddress': '1726 Belmont Ave APT 301', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.617188, 'longitude': -122.32417, 'price': 1975.0, 'datePriceChanged': 1735027200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 680.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'zestimate': 379400, 'rentZestimate': 2008, 'listing_sub_type': {}, 'priceReduction': '$25 (Dec 24)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1975.0, 'priceChange': -25, 'timeOnZillow': 7379932000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 386100.0, 'unit': 'Apt 301', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
40um4ktqbsrpw,https://photos.zillowstatic.com/fp/97ca1916427f46c83df359058aceec35-p_e.jpg,True,/b/2220-eastlake-ave-e-casa-anita-seattle-wa-5XpBnR/,FOR_RENT,2220 Eastlake Ave E - Casa Anita,"$1,750+/mo","2220 Eastlake Ave E, Seattle, WA",1.0,1.0,675.0,1001919975.0,"{'latitude': 47.6388, 'longitude': -122.32558}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",2220 Eastlake Ave E - Casa Anita,47.6388--122.32558,True,True,False,False,False,True,False,,False,1115222000,2.0,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/cc0c93d9d53fa3252460d68f6515e311-p_e.jpg,True,/b/2210-franklin-ave-e-seattle-wa-5gphZW/,FOR_RENT,Apartment for rent,"$2,100/mo","2210 Franklin Ave E APT 302, Seattle, WA 98102",,,,,"{'latitude': 47.638577, 'longitude': -122.32433}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,11286939000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",2092811986,ForRent,For Rent,$2.1K,2.0,1.0,850.0,"{'homeInfo': {'zpid': 2092811986, 'streetAddress': '2210 Franklin Ave E APT 302', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.638577, 'longitude': -122.32433, 'price': 2100.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 850.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2221, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 2100.0, 'timeOnZillow': 11286939000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 302', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
,https://photos.zillowstatic.com/fp/6b430d31dac1cde6037791ae712be072-p_e.jpg,True,/b/vintage-apartment-a-block-from-broadway!-one-months-rent-free!-seattle-wa-CjDhYJ/,FOR_RENT,Apartment for rent,"$1,895+/mo","1008 1/2 E Harrison St, Seattle, WA 98102",,,,,"{'latitude': 47.622097, 'longitude': -122.3195}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,14722396000,,unknown,"['trustedListing', 'paid', 'multiFamilySalesListing', 'paidOrUnpaidMultifamily', 'feedConnectSingleFamilyDailyListings']",420410342,ForRent,For Rent,$1.9K,2.0,1.0,900.0,"{'homeInfo': {'zpid': 420410342, 'streetAddress': '1008 1/2 E Harrison St #0', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.622097, 'longitude': -122.3195, 'price': 1895.0, 'datePriceChanged': 1729666800000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 900.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1895.0, 'priceChange': -100, 'timeOnZillow': 14722396000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 0', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
87dvshk5bcgp,https://photos.zillowstatic.com/fp/0ef9751dbeae749b140290577a625413-p_e.jpg,True,/b/trace-north-seattle-wa-5XqGdB/,FOR_RENT,For Rent,"$2,200+/mo","1414 12th Ave, Seattle, WA",1.0,1.0,647.0,1002046872.0,"{'latitude': 47.613625, 'longitude': -122.31655}","{'type': 'TIME_ON_INFO', 'text': 'Updated yesterday'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.613625--122.31655,True,False,False,False,False,False,False,,False,114160000,2.0,unknown,['zillowRentalManager'],,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,
2ru8hgqathbx9,https://photos.zillowstatic.com/fp/a2be8b47eb5c950875561a6a1bb26aa9-p_e.jpg,True,/b/121-12th-ave-e-seattle-wa-9VWK3Z/,FOR_RENT,For Rent,"$1,950+/mo","121 12th Ave E, Seattle, WA",1.0,1.0,543.0,2118659284.0,"{'latitude': 47.619007, 'longitude': -122.31711}","{'type': 'TIME_ON_INFO', 'text': '3 days ago'}","{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",,47.619007--122.31711,True,False,False,False,False,False,False,,False,269551000,2.0,unknown,['zillowRentalManager'],,,,,,,,,,,,,,,,,https://photos.zillowstatic.com/fp/033de87a0051f29108423257c615e0b5-zillow_web_inf_14.jpg,,
,https://photos.zillowstatic.com/fp/9bb638c9d91693c4c400a783ab67ab95-p_e.jpg,True,/homedetails/1708-Melrose-Ave-UNIT-502-Seattle-WA-98122/2085462804_zpid/,FOR_RENT,Apartment for rent,"$3,000/mo","1708 Melrose Ave UNIT 502, Seattle, WA 98122",,,,,"{'latitude': 47.61737, 'longitude': -122.327545}","{'type': 'TIME_ON_INFO', 'text': '7 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,False,False,,False,674599000,,unknown,['zillowRentalManager'],2085462804,ForRent,For Rent,$3.0K,2.0,1.0,823.0,"{'homeInfo': {'zpid': 2085462804, 'streetAddress': '1708 Melrose Ave UNIT 502', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61737, 'longitude': -122.327545, 'price': 3000.0, 'datePriceChanged': 1737619200000, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 823.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 2299, 'listing_sub_type': {}, 'priceReduction': '$300 (Jan 23)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 3000.0, 'priceChange': -300, 'timeOnZillow': 674599000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Unit 502', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-03-01 00:00:00,False,,,
